,x,y,labels
59105,77.64836,-22.510319,0
59106,-3.3078802,63.9775,4
59107,-52.18475,29.123,7
59108,18.31709,56.11126,4
59109,-6.418147,34.96106,9
59110,-13.022371,-86.834946,2
59111,-16.681831,41.47139,9
59112,-72.78461,-49.084877,1
59113,-50.163567,-60.051094,2
59114,-83.6052,-41.633408,1
59115,-32.156155,24.734322,7
59116,-68.51797,-47.915558,1
59117,71.11942,37.99384,6
59118,-48.01858,34.474064,7
59119,17.270557,-64.821106,3
59120,18.85326,-65.77142,3
59121,78.05727,37.215023,6
59122,-25.255215,-78.86735,2
59123,-29.613955,-7.191162,8
59124,-49.65635,17.388428,7
59125,74.92505,26.89691,6
59126,-3.3520684,63.058388,4
59127,-15.127274,41.655293,9
59128,-37.35293,-2.452472,8
59129,-27.826715,-8.591693,8
59130,-26.269293,-69.001724,2
59131,-17.878542,47.36537,9
59132,63.146473,45.052044,6
59133,29.273872,17.036507,5
59134,21.98603,10.865939,5
59135,-3.639566,35.362778,9
59136,28.345982,11.593905,5
59137,18.021477,-58.41391,3
59138,-40.33521,28.539967,7
59139,8.622023,52.66941,4
59140,-43.806915,34.32249,7
59141,54.576218,46.625404,6
59142,87.5793,-27.288794,0
59143,75.54925,-42.164154,0
59144,-3.6409013,63.23651,4
59145,70.60218,34.768738,6
59146,68.13453,33.45245,6
59147,-14.755563,24.508932,9
59148,85.21653,-31.616047,0
59149,-65.356125,-41.114834,1
59150,-61.475418,-37.361423,1
59151,19.150253,-60.971107,3
59152,-15.984261,-91.01239,2
59153,-74.32754,-51.72078,1
59154,78.7888,-44.58904,0
59155,73.84004,-16.223923,0
59156,-89.97707,-28.178442,1
59157,-16.022537,-83.4763,2
59158,45.569187,-75.84241,3
59159,14.370428,52.696808,4
59160,40.93404,7.6941123,5
59161,92.93252,27.85433,6
59162,-69.08263,52.067497,7
59163,-31.262455,-18.728754,8
59164,-18.150911,23.877993,9
59165,82.38394,-7.835221,0
59166,-66.009514,-34.4785,1
59167,-19.88168,-81.71822,2
59168,16.42888,-88.181015,3
59169,16.948862,44.52928,4
59170,36.43666,13.562003,5
59171,84.906105,36.286655,6
59172,-64.342026,53.7184,7
59173,-35.99327,-16.391575,8
59174,-22.589458,39.91356,9
59175,60.408936,-20.71582,0
59176,-67.51498,-29.30331,1
59177,-20.898726,-88.61282,2
59178,36.23425,-67.650566,3
59179,13.854144,45.39345,4
59180,36.545494,14.383229,5
59181,94.04993,24.340345,6
59182,-40.32911,31.787664,7
59183,-34.464443,-16.555037,8
59184,-22.74979,39.62148,9
59185,14.328106,44.686195,4
59186,-31.649712,-78.34925,2
59187,71.526436,-31.390837,0
59188,-20.79681,-90.57992,2
59189,-76.26478,-40.3507,1
59190,44.68706,1.0005207,5
59191,-16.953644,38.48069,9
59192,76.80597,37.317642,6
59193,43.749676,0.6419262,5
59194,-18.446352,39.85186,9
59195,16.410254,-88.113045,3
59196,44.447407,1.0969552,5
59197,55.534843,-20.90772,0
59198,-50.977264,19.771744,7
59199,-81.50397,-50.721542,1
59200,-86.154724,-42.81419,1
59201,44.28239,1.0295628,5
59202,16.02169,-88.45899,3
59203,64.280594,-27.577126,0
59204,-51.86534,12.108289,7
59205,-21.49053,25.544386,9
59206,76.18056,34.77093,6
59207,-65.087616,-30.171059,1
59208,85.09194,36.92515,6
59209,-48.514297,33.656853,7
59210,20.802954,56.813824,4
59211,-23.585789,41.91453,9
59212,30.974546,-6.295982,5
59213,-39.87798,32.099396,7
59214,-25.084452,29.92942,9
59215,-26.57402,-15.404457,8
59216,35.99545,13.673842,5
59217,85.55331,39.326458,6
59218,-17.75626,-92.265686,2
59219,23.334846,43.023952,4
59220,-41.584908,-6.233009,8
59221,-7.4918265,39.670395,9
59222,-20.902943,-88.69032,2
59223,-20.251066,-81.2858,2
59224,-40.55852,-10.368589,8
59225,74.46653,-16.450632,0
59226,92.9076,28.008062,6
59227,21.19196,56.61645,4
59228,29.525465,-86.83431,3
59229,16.298723,-87.868706,3
59230,-79.95308,-46.634007,1
59231,-20.072575,-90.60205,2
59232,24.843086,47.657654,4
59233,-79.36262,-50.94465,1
59234,30.459667,12.388295,5
59235,-33.131496,-23.073698,8
59236,-10.727634,33.647057,9
59237,90.52913,27.691402,6
59238,-15.524534,30.335236,9
59239,16.394333,-88.310425,3
59240,17.46537,43.155495,4
59241,65.86792,-30.222479,0
59242,31.935452,-82.3965,3
59243,-26.739986,44.68128,9
59244,63.18988,-13.912522,0
59245,-35.860474,-79.02465,2
59246,-69.10163,51.994846,7
59247,-86.11903,-42.426323,1
59248,-82.92943,-49.19176,1
59249,66.31602,-13.490193,0
59250,-45.99511,33.91748,7
59251,90.50565,26.37088,6
59252,-12.832461,-92.983116,2
59253,-20.044348,-80.66006,2
59254,-48.386955,33.309525,7
59255,81.460785,27.80748,6
59256,69.76073,-16.373775,0
59257,96.68381,21.639738,6
59258,-21.585178,25.579708,9
59259,16.004246,39.647095,4
59260,-41.545414,-16.479105,8
59261,24.605988,47.76914,4
59262,8.096314,-67.47089,3
59263,29.70294,-86.61666,3
59264,-45.907776,34.794315,7
59265,-41.257946,-6.424348,8
59266,-82.9497,-49.066654,1
59267,75.37301,-28.100786,0
59268,13.783427,45.85558,4
59269,39.16173,6.319056,5
59270,-23.211523,-27.298712,8
59271,29.641651,-86.86227,3
59272,61.626,-33.97323,0
59273,92.16235,27.340927,6
59274,-28.672703,-14.402219,8
59275,29.473497,-86.92216,3
59276,-61.94965,29.783112,7
59277,-27.228674,-27.430954,8
59278,46.217613,-16.257042,5
59279,-48.384438,33.497387,7
59280,-46.359627,-17.380804,8
59281,-20.301498,-53.225395,2
59282,18.245735,-68.761154,3
59283,3.0282218,41.72461,4
59284,48.17233,36.83155,6
59285,-39.050175,10.730622,7
59286,43.327557,7.0244484,8
59287,-8.069361,16.032835,9
59288,82.52451,-37.590008,0
59289,-74.10864,-60.38964,1
59290,-21.852402,-54.671135,2
59291,27.184929,8.20974,5
59292,47.052334,37.23537,6
59293,-37.201332,10.055467,7
59294,43.37233,6.987904,8
59295,-12.009006,15.737075,9
59296,74.80462,-52.41626,0
59297,-71.18023,-54.677235,1
59298,-20.28937,-53.322834,2
59299,9.979901,-64.302734,3
59300,3.155254,41.831112,4
59301,30.382553,3.594235,5
59302,47.497295,37.707176,6
59303,43.379074,6.9951563,8
59304,-35.43528,17.13308,7
59305,29.905647,-0.84573877,5
59306,-46.98885,16.318388,7
59307,16.69861,-66.45152,3
59308,18.503027,-68.53173,3
59309,48.16494,-18.384655,8
59310,52.730026,37.843056,6
59311,42.344036,1.005949,5
59312,-5.7798505,64.86133,4
59313,84.2096,-40.940083,0
59314,-7.9338865,16.195568,9
59315,5.9410067,-66.13164,3
59316,-19.574966,-53.49167,2
59317,-18.75749,-52.32019,2
59318,16.732592,-61.31089,3
59319,76.95938,-42.473904,0
59320,55.102715,41.595776,6
59321,3.1727962,42.026237,4
59322,16.445683,-66.9861,3
59323,-43.44047,7.135945,7
59324,51.042267,44.97759,6
59325,-12.0023775,15.6569805,9
59326,-32.00519,-46.62149,2
59327,-18.823332,-52.033436,2
59328,16.005869,-61.040867,3
59329,26.376932,-2.5929804,5
59330,30.545393,3.196898,5
59331,76.40651,-37.670376,0
59332,-47.811302,4.973702,7
59333,-14.8097315,-52.5715,2
59334,16.832842,-61.29042,3
59335,2.9696076,41.83917,4
59336,76.39728,-38.07783,0
59337,74.034424,-34.995358,0
59338,42.44427,0.9792532,5
59339,-66.73525,-48.775486,1
59340,-3.157553,-36.69125,8
59341,-11.999972,15.631428,9
59342,75.42198,-39.82693,0
59343,-1.1765001,-35.860283,8
59344,-7.998829,16.046915,9
59345,58.024117,36.33707,6
59346,30.47176,3.047705,5
59347,59.9042,40.70132,6
59348,-43.541683,11.044241,7
59349,42.139328,1.0139068,5
59350,15.924952,-64.44532,3
59351,27.778881,7.628455,5
59352,5.0560584,-68.0087,3
59353,96.18248,-39.366947,0
59354,-92.79877,0.95307076,1
59355,-24.113459,-39.4024,2
59356,14.098985,-41.45365,3
59357,27.738665,94.09666,4
59358,27.43773,-26.317654,5
59359,97.49397,32.880756,6
59360,-69.18595,71.61204,7
59361,12.569593,-15.845657,8
59362,-34.905697,82.82728,9
59363,96.15678,-39.544662,0
59364,-92.84218,2.8721895,1
59365,-23.9494,-39.428207,2
59366,19.33063,-46.08588,3
59367,15.532081,93.85809,4
59368,13.502391,-35.02824,5
59369,87.814865,24.857891,6
59370,-69.40578,71.51067,7
59371,-35.124657,82.80591,9
59372,102.22976,-23.198767,0
59373,-91.82439,2.5990522,1
59374,-27.191917,-48.109158,2
59375,23.153826,-45.05553,3
59376,23.299114,91.113884,4
59377,19.49357,-21.29205,5
59378,88.127525,24.43553,6
59379,-71.288734,60.63758,7
59380,12.674344,-31.282534,8
59381,-34.39017,83.48284,9
59382,-92.5924,1.1545206,1
59383,36.877808,-49.588734,3
59384,23.172995,-28.28295,5
59385,-24.887436,91.72486,9
59386,7.989011,92.866135,4
59387,-89.99154,1.5959779,1
59388,-69.334496,71.59694,7
59389,-72.50419,62.202156,7
59390,-51.339188,-64.26157,2
59391,-91.604256,1.1959438,1
59392,28.226742,89.34627,4
59393,12.826895,-31.527222,8
59394,23.20333,-45.137215,3
59395,13.092467,-31.545557,8
59396,-26.55289,-39.83248,2
59397,-25.223022,91.528046,9
59398,19.17653,-46.25445,3
59399,12.6944065,-31.72997,8
59400,19.508102,-21.302305,5
59401,-35.419712,56.77999,4
59402,8.840724,-33.606792,8
59403,4.2802773,-5.010186,8
59404,-30.183834,86.42981,9
59405,-77.88993,54.321514,7
59406,26.615292,-23.260536,5
59407,27.695488,89.236786,4
59408,22.200367,-53.622368,3
59409,-25.089539,95.40874,9
59410,-26.80872,-39.03061,2
59411,25.332722,-13.093475,5
59412,-50.396515,60.581863,7
59413,18.50379,91.49055,4
59414,-94.93659,1.7933891,1
59415,-26.850197,-39.043343,2
59416,34.198174,-42.387093,3
59417,94.111465,19.427765,6
59418,106.09609,-25.324465,0
59419,-91.41149,1.2143731,1
59420,68.74247,-25.204418,0
59421,69.47089,-0.51116,0
59422,-45.67994,-52.65783,2
59423,13.163558,-31.51193,8
59424,-61.666344,48.976917,7
59425,-25.375858,-39.25768,2
59426,27.541649,-26.324398,5
59427,-99.17745,12.016877,1
59428,-82.4049,-7.4256854,1
59429,13.609814,-30.877995,8
59430,27.793943,-26.059948,5
59431,87.468376,24.86985,6
59432,15.717254,83.84387,4
59433,106.02819,-25.290312,0
59434,27.684038,92.905075,4
59435,-50.866455,61.226017,7
59436,43.99407,-65.71366,3
59437,85.37598,30.0085,6
59438,-5.8248334,1.4697981,8
59439,84.32374,-16.336573,0
59440,34.08174,-42.586113,3
59441,-61.390118,38.30938,7
59442,78.59933,29.594961,6
59443,-24.59525,92.069885,9
59444,-26.68387,-39.556152,2
59445,84.53304,32.053345,6
59446,16.684795,-15.345303,5
59447,12.484318,-32.226624,8
59448,79.98519,30.530659,6
59449,-34.70182,83.89603,9
59450,75.707794,-30.91212,0
59451,29.135931,95.19092,4
59452,94.1217,-16.92827,0
59453,94.27963,18.967634,6
59454,-89.88672,3.1754608,1
59455,-24.974335,91.65312,9
59456,-43.527912,-54.270863,2
59457,91.32442,-44.93318,0
59458,-24.850256,92.79816,9
59459,27.541897,-26.416727,5
59460,-95.27907,3.3455603,1
59461,43.368187,-64.16823,3
59462,-66.72333,63.007755,7
59463,81.8867,25.944523,6
59464,-22.95491,76.18221,9
59465,33.93232,85.04259,4
59466,11.4891,-30.920027,8
59467,33.228943,-41.966576,3
59468,-71.028145,75.48812,7
59469,-62.356552,46.948288,7
59470,91.42698,24.74415,6
59471,13.888869,-42.612137,3
59472,94.36984,-16.454264,0
59473,27.957767,-25.92936,5
59474,84.95579,28.983084,6
59475,-27.188097,-48.52013,2
59476,-48.583492,-55.685566,2
59477,79.92038,-11.079371,0
59478,-75.035706,-13.760696,1
59479,-20.642017,-77.506516,2
59480,28.846262,-82.54243,3
59481,24.409752,66.90059,4
59482,30.076084,-18.167543,5
59483,72.028885,51.72187,6
59484,-49.768463,33.633327,7
59485,-30.51523,-16.032948,8
59486,-16.282484,54.816677,9
59487,91.392784,-12.731381,0
59488,-67.86236,-23.4529,1
59489,-18.973433,-86.516136,2
59490,13.853132,-70.465164,3
59491,22.960735,50.832047,4
59492,44.704853,0.13118905,5
59493,62.36562,21.801687,6
59494,-45.26139,29.905966,7
59495,-27.05342,-13.801891,8
59496,-12.0134325,48.48002,9
59497,90.46292,-25.62996,0
59498,-86.465164,-30.312624,1
59499,-21.102264,-84.66094,2
59500,23.685709,-82.308174,3
59501,24.185968,67.120056,4
59502,46.560165,-3.133481,5
59503,75.31155,19.919128,6
59504,-51.439957,26.134832,7
59505,-38.433296,-13.775978,8
59506,-10.164864,51.58333,9
59507,46.79937,-3.153208,5
59508,62.56083,21.732712,6
59509,60.628727,21.18617,6
59510,89.861565,-27.893694,0
59511,-21.766985,-11.282983,8
59512,23.721277,-82.555336,3
59513,-44.13958,32.565228,7
59514,-11.378378,47.827293,9
59515,18.697168,55.424946,4
59516,-52.972168,27.901754,7
59517,-64.86486,-29.556513,1
59518,-12.942811,46.52653,9
59519,-63.266422,-32.79751,1
59520,-32.104008,26.655132,7
59521,-61.864132,-35.916317,1
59522,16.406528,57.31971,4
59523,-67.94685,-15.5183,1
59524,-52.400112,28.905903,7
59525,46.456734,-2.1281352,5
59526,-52.25902,28.692436,7
59527,-88.32537,-29.881708,1
59528,28.829487,-75.25691,3
59529,28.18203,-82.07272,3
59530,-87.48456,-33.470066,1
59531,72.55392,16.408106,6
59532,-6.611057,41.861664,9
59533,-56.00714,29.362362,7
59534,24.909653,59.97897,4
59535,14.546085,-80.543274,3
59536,86.82151,-24.308708,0
59537,-24.335861,-88.5126,2
59538,46.687817,-3.183346,5
59539,-27.379583,-84.78556,2
59540,59.25998,19.206192,6
59541,75.69827,-21.442549,0
59542,-17.426567,-16.817427,8
59543,22.803244,50.8083,4
59544,-23.273472,-11.732451,8
59545,-88.18065,-33.387012,1
59546,46.7969,-2.874349,5
59547,61.26558,-32.259758,0
59548,72.721825,16.57694,6
59549,58.864807,22.254728,6
59550,13.514821,-74.54118,3
59551,12.470172,53.114643,4
59552,-30.344887,24.788248,7
59553,46.563004,-2.275452,5
59554,-72.53772,43.725132,7
59555,-21.948324,-84.65757,2
59556,-25.364119,-85.14772,2
59557,89.08423,-23.96788,0
59558,91.17417,-25.94299,0
59559,-87.79875,-33.486713,1
59560,-73.43826,54.440647,7
59561,-43.463276,34.720383,7
59562,-17.880625,59.670624,9
59563,46.69837,-2.57831,5
59564,-12.701432,47.771515,9
59565,-16.074434,-13.917967,8
59566,-1.7364196,33.69965,9
59567,60.73311,21.918873,6
59568,-30.861994,-16.091827,8
59569,24.285534,-80.23651,3
59570,59.874348,22.107267,6
59571,-61.64628,-36.219746,1
59572,-41.146084,-76.0079,2
59573,-12.608076,49.0739,9
59574,46.657463,-2.5786517,5
59575,-21.973568,-86.91025,2
59576,46.797913,-2.9271286,5
59577,-32.35925,-85.24072,2
59578,60.67485,21.892973,6
59579,-21.226036,-87.158104,2
59580,28.823423,49.947933,4
59581,-20.256893,-29.022455,8
59582,9.194163,52.270916,4
59583,63.400307,19.619183,6
59584,46.72834,-2.8990242,5
59585,71.64399,-38.130344,0
59586,-68.68191,-13.842845,1
59587,-29.145407,-45.965294,2
59588,21.47988,-57.850292,3
59589,31.299646,52.735382,4
59590,7.2026525,11.737347,5
59591,48.842716,32.785603,6
59592,-70.38831,46.17196,7
59593,-32.83527,-2.9996095,8
59594,-21.284477,39.714443,9
59595,87.11788,-32.528866,0
59596,-82.77668,-44.644863,1
59597,-20.331213,-52.768032,2
59598,6.972638,-63.349678,3
59599,18.397253,60.05412,4
59600,12.841215,6.100858,5
59601,73.08034,51.258995,6
59602,-54.228996,11.698473,7
59603,-33.259792,-3.5543447,8
59604,-9.555648,48.668396,9
59605,83.21886,-34.75287,0
59606,-59.515438,-45.214046,1
59607,-36.443993,-40.224037,2
59608,35.697018,70.39424,4
59609,34.549065,-1.5091202,5
59610,74.869026,27.122452,6
59611,-74.38778,50.233475,7
59612,-24.62419,-5.6942797,8
59613,55.192505,-27.662996,0
59614,22.712643,46.24516,4
59615,68.25554,-44.009087,0
59616,-60.645424,-43.617863,1
59617,-44.965847,14.654589,7
59618,17.345942,12.453511,5
59619,-79.186844,-50.76867,1
59620,10.406848,37.311874,4
59621,-24.029589,-46.378735,2
59622,-38.69975,-6.428573,8
59623,31.50263,48.798965,4
59624,40.394127,-70.0212,3
59625,-66.016815,-41.763226,1
59626,-50.395214,8.776437,7
59627,-34.134365,-10.054077,8
59628,-45.447224,-62.90762,2
59629,6.6119294,48.23482,4
59630,9.87742,-51.079994,3
59631,12.154364,-72.30072,3
59632,39.30887,32.955654,6
59633,-9.292051,44.90764,9
59634,-17.086618,45.144756,9
59635,27.988989,13.841439,5
59636,-28.844782,-6.2851195,8
59637,44.088615,35.972244,6
59638,-65.57037,24.87617,7
59639,75.41578,-40.645977,0
59640,58.860672,26.013565,6
59641,-27.141468,-36.154865,2
59642,73.50322,23.624748,6
59643,26.72064,-50.19834,3
59644,-12.370215,59.093887,9
59645,-64.80805,-59.938736,1
59646,-73.833954,49.08328,7
59647,24.606321,44.900784,4
59648,-22.067505,-26.003668,8
59649,-37.55742,-11.333345,8
59650,-22.915947,47.467495,9
59651,83.34322,-49.80736,0
59652,7.2173634,-74.892555,3
59653,-25.848948,17.128698,0
59654,20.911995,8.112772,5
59655,-34.593178,-56.340412,2
59656,-9.536299,57.323936,9
59657,14.86104,34.25566,4
59658,-70.62961,-66.76425,1
59659,73.72129,-31.897203,0
59660,2.1319337,-62.92342,3
59661,-63.548187,26.658056,7
59662,20.23133,25.530575,5
59663,-35.23674,-19.097256,8
59664,-42.02769,13.816253,7
59665,-65.224434,38.9247,7
59666,-34.234554,-6.9505515,8
59667,-36.214157,-41.154182,2
59668,-3.8897002,31.64916,9
59669,21.87168,-12.36358,5
59670,25.708025,-28.188875,5
59671,-82.83358,-35.332546,1
59672,-42.682655,-60.0274,2
59673,66.393394,35.612743,6
59674,29.236088,51.921776,4
59675,-28.59053,-50.559174,2
59676,39.225334,-15.036841,5
59677,-45.222713,-60.90525,2
59678,18.509819,-58.64794,3
59679,71.95694,22.80653,6
59680,92.19981,-29.405079,0
59681,-15.774745,-99.37969,0
59682,-46.420444,12.252665,7
59683,22.435745,11.8007145,5
59684,-25.143108,-50.27941,2
59685,-31.926573,-3.2444263,8
59686,-63.334465,-45.320614,1
59687,50.49437,33.886257,6
59688,-63.667538,-39.162487,1
59689,74.90206,-47.089725,0
59690,21.378504,54.699585,4
59691,20.301483,-52.719387,3
59692,-67.76809,-38.878906,1
59693,58.503708,32.050526,6
59694,-71.413994,-49.884296,1
59695,-13.189773,55.40819,9
59696,65.90838,-37.065277,0
59697,-72.882065,-34.438133,1
59698,-12.640526,-89.43116,2
59699,21.25941,-50.66214,3
59700,14.506,44.036102,4
59701,42.074734,32.233284,5
59702,47.842056,41.26276,6
59703,-73.336395,39.6885,7
59704,72.13458,-42.825687,0
59705,-86.731834,-35.042976,1
59706,-38.120472,-81.49142,2
59707,42.32497,-68.23971,3
59708,9.178877,39.464092,4
59709,65.83994,50.955208,6
59710,-52.377476,11.380612,7
59711,-33.19329,-23.633965,8
59712,61.976547,-45.298595,0
59713,-71.86677,-50.865856,1
59714,-48.77616,-55.731762,2
59715,40.81123,-68.48546,3
59716,11.487439,35.132458,4
59717,-47.178013,18.244038,7
59718,23.006224,30.890717,8
59719,4.5254645,12.372314,9
59720,59.164944,-39.11635,2
59721,-36.805832,-78.27252,2
59722,4.701047,46.937912,4
59723,57.08039,-35.345406,0
59724,-39.28492,30.591566,7
59725,9.63239,-74.25743,3
59726,21.915363,-31.976507,5
59727,15.466578,45.580154,4
59728,-65.54414,-52.730167,1
59729,-28.100565,-9.256978,8
59730,65.99516,-48.539375,0
59731,21.872267,-31.98526,5
59732,-14.337005,-87.93965,2
59733,-64.8426,38.240925,7
59734,-53.1526,-67.50171,2
59735,-20.574558,-27.43072,3
59736,59.820972,44.830265,6
59737,-51.535496,-62.98753,2
59738,-64.77008,-31.866362,1
59739,-39.20391,30.592825,7
59740,-39.998478,25.187489,7
59741,-2.1661098,39.77891,9
59742,-44.370632,-64.697525,2
59743,9.469814,40.28498,4
59744,48.567062,41.80285,6
59745,-39.12347,19.90055,7
59746,-34.31165,15.162734,7
59747,21.87639,-32.01489,5
59748,-15.807008,50.015347,9
59749,-19.456913,25.631,9
59750,-63.21282,-59.001152,1
59751,-46.73277,-15.408333,8
59752,49.999878,41.58206,6
59753,11.767714,35.8029,4
59754,49.66976,38.698,6
59755,58.624504,-37.004715,0
59756,-18.053013,39.969776,9
59757,-11.863786,-89.82538,2
59758,51.551266,42.385605,6
59759,11.767538,35.80672,4
59760,13.213103,-83.74347,3
59761,-15.51424,37.715675,9
59762,57.034367,-33.974792,0
59763,-31.155388,-20.292875,8
59764,-26.320684,-4.966033,8
59765,-25.513912,82.399796,9
59766,-61.2092,-40.332703,4
59767,-78.05275,51.386303,7
59768,-57.541855,-15.956384,1
59769,37.984035,-60.69025,3
59770,74.43497,37.74307,6
59771,-13.268022,56.30205,9
59772,14.6739,45.02671,4
59773,-64.81198,-51.858055,1
59774,-49.19378,10.146539,7
59775,66.821724,26.043503,6
59776,-18.28005,40.10613,9
59777,10.208708,-76.10912,3
59778,6.9708195,-75.261795,3
59779,-45.872967,13.109601,7
59780,16.28917,36.03747,4
59781,-67.492386,-62.48099,1
59782,-7.3003,31.145555,9
59783,-69.111,-67.54679,1
59784,57.317314,-35.40121,0
59785,57.257862,37.93812,6
59786,86.55826,-25.602322,0
59787,-71.28075,-26.782799,1
59788,-26.429514,-88.68095,2
59789,21.49918,50.35864,4
59790,29.31227,0.31751475,5
59791,67.741554,43.999783,6
59792,-41.70597,30.577976,7
59793,-28.158117,-18.529514,8
59794,-19.55141,36.76032,9
59795,72.8584,-24.36911,0
59796,-81.76666,-30.465712,1
59797,-14.966003,-52.308537,2
59798,18.662628,-64.607796,3
59799,15.071193,52.597805,4
59800,30.608889,-6.709918,5
59801,61.451984,44.984604,6
59802,-42.16717,30.076538,7
59803,-31.59668,-10.14743,8
59804,-25.200224,36.39097,9
59805,97.775665,-34.87866,0
59806,-80.58758,-37.3463,1
59807,-25.07093,-81.45227,2
59808,14.777652,-69.63864,3
59809,29.676104,54.101936,4
59810,37.065533,14.5164175,5
59811,47.816063,40.846283,6
59812,-41.36951,25.981827,7
59813,-40.36761,-17.88765,8
59814,-24.496315,23.927214,9
59815,9.372097,-64.0664,3
59816,-29.423624,-88.15242,2
59817,-12.141582,75.66786,9
59818,17.331797,-64.6154,3
59819,-29.40138,-88.04361,2
59820,-78.44349,-36.22345,1
59821,22.006447,48.675846,4
59822,18.796963,6.489114,5
59823,37.03605,11.2317,5
59824,-26.19927,-93.43357,2
59825,2.9219396,-65.869644,3
59826,-40.095528,-72.0253,2
59827,-87.78343,-21.519018,1
59828,14.927529,-51.952988,3
59829,-8.413133,41.368385,9
59830,-30.774775,16.80364,7
59831,-33.594166,-71.59856,2
59832,-84.624596,-31.69637,1
59833,-26.374569,-82.45387,2
59834,-26.976597,-4.0989375,8
59835,-7.5694613,50.43937,9
59836,-75.01708,-36.902214,1
59837,-17.805313,-1.9035354,8
59838,-24.57633,-23.074293,8
59839,-54.614296,24.821453,7
59840,82.97768,-43.967354,0
59841,57.35873,24.134172,6
59842,-72.8944,39.85539,7
59843,-72.82517,39.61851,7
59844,-27.867971,-18.817339,8
59845,-38.030975,31.1631,7
59846,35.499363,2.6244867,5
59847,79.32372,-49.536114,0
59848,55.118088,33.89895,6
59849,-63.21246,-32.625477,1
59850,19.471952,11.747184,5
59851,-68.04755,54.399372,7
59852,9.634105,44.137486,4
59853,75.678314,33.99291,6
59854,-65.522896,-40.69803,1
59855,-26.696274,-75.479,2
59856,-40.654858,23.999008,7
59857,-23.966003,31.699852,9
59858,-20.647343,43.06462,9
59859,65.13544,-35.65805,0
59860,15.156836,-66.50928,3
59861,-12.911703,-11.877356,8
59862,11.138083,45.82389,4
59863,23.953108,48.746975,4
59864,-70.4408,-49.279926,1
59865,-30.98049,-17.362627,8
59866,66.88074,41.35656,6
59867,25.930168,5.887693,5
59868,70.90013,-44.264683,0
59869,72.67498,-41.41659,0
59870,14.969054,-67.24195,3
59871,-41.945347,30.281384,7
59872,-65.96233,-34.98695,1
59873,65.54337,24.878897,6
59874,18.919481,46.123802,4
59875,-27.78579,-82.564705,2
59876,73.16172,43.913166,6
59877,60.01057,40.507862,6
59878,67.89201,-34.747906,0
59879,21.854702,48.75937,4
59880,28.395231,5.6237974,5
59881,10.601517,45.455967,4
59882,-73.9064,-61.543007,1
59883,10.36077,-79.021126,3
59884,-19.160118,-13.6160555,8
59885,80.741135,34.66084,6
59886,9.5134735,-63.656406,3
59887,-19.49983,29.236576,9
59888,-16.87585,32.78688,9
59889,36.916508,10.57746,5
59890,-19.8661,41.559597,9
59891,5.3123846,-57.929703,3
59892,69.63145,44.39188,6
59893,15.059779,44.128853,4
59894,-36.505142,21.644762,7
59895,65.94756,39.292175,6
59896,-24.55139,-82.39651,2
59897,-28.433321,-90.65337,2
59898,67.126595,-38.070324,0
59899,-7.118012,26.924393,9
59900,9.491865,40.6742,4
59901,78.17892,-46.217697,0
59902,-73.9662,-53.315918,1
59903,-23.699236,-88.513145,2
59904,23.80548,-81.736824,3
59905,16.534678,43.199177,4
59906,27.223318,16.886961,5
59907,65.81613,47.055027,6
59908,-35.534367,16.91357,7
59909,-34.13728,-25.060802,8
59910,-14.957255,23.429768,9
59911,77.81392,-47.16258,0
59912,-68.89392,-66.98333,1
59913,-24.764172,-95.20323,2
59914,18.465158,-55.427254,3
59915,-40.074574,11.373262,4
59916,-40.849144,-14.730567,8
59917,-14.532903,19.018415,9
59918,77.69649,-54.063053,0
59919,-69.15765,-67.369255,1
59920,-30.373528,-94.69992,2
59921,14.682486,-84.36467,3
59922,19.528097,36.514828,4
59923,32.57236,22.39345,5
59924,54.125412,37.586872,6
59925,-43.38826,14.614233,7
59926,-45.202408,-15.559623,8
59927,-18.023872,19.357489,9
59928,41.902714,38.14269,6
59929,64.82381,-37.596138,0
59930,11.853283,-83.77154,3
59931,18.456371,36.62348,4
59932,-67.99123,-65.5528,1
59933,19.259993,36.1355,4
59934,70.91036,-53.19054,0
59935,-41.500156,17.89229,7
59936,-5.771214,-36.192436,8
59937,-42.871895,14.702062,7
59938,-41.278778,18.262705,7
59939,-17.083483,19.868702,9
59940,72.21151,-51.45007,0
59941,16.590595,33.853794,4
59942,-27.335564,28.839672,9
59943,23.401749,39.728027,4
59944,56.231747,-40.875305,0
59945,16.022429,15.169503,5
59946,-30.163355,-8.457784,8
59947,16.22722,14.979294,5
59948,-24.165768,22.567255,9
59949,-32.144047,-17.121283,8
59950,-28.137527,-16.096334,8
59951,19.338089,36.691124,4
59952,74.118546,-52.983368,0
59953,-43.548645,11.209437,7
59954,-68.249985,-62.963497,1
59955,14.447234,-71.880165,3
59956,22.492554,23.806467,5
59957,37.479538,-82.91547,3
59958,-89.2847,-40.345806,1
59959,54.520054,37.93349,6
59960,30.44132,21.733376,5
59961,12.692216,-73.46151,3
59962,-28.024015,-3.391612,8
59963,-38.21684,8.035996,7
59964,16.080273,-82.88783,3
59965,-69.13224,-62.42627,1
59966,53.774,37.880604,6
59967,-26.723738,-9.735836,8
59968,34.47519,14.847043,5
59969,-13.943138,30.128286,9
59970,-23.59253,-89.8079,2
59971,-16.979456,-95.80894,2
59972,67.3872,-47.62742,0
59973,-11.052033,30.546679,9
